y,avg_u_xz,u_b,y_plus_bw,u_plus_bw,T_plus_bw,y_plus_tw,u_plus_tw,T_plus_tw,avg_R_favre_uu_bw,avg_R_favre_vv_bw,avg_R_favre_ww_bw,avg_R_favre_uu_tw,avg_R_favre_vv_tw,avg_R_favre_ww_tw,TKE_y,TKE_bw,TKE_tw,avg_u_xz_filt2xDelta,u_b_filt2xDelta,y_plus_bw_filt2xDelta,u_plus_bw_filt2xDelta,T_plus_bw_filt2xDelta,y_plus_tw_filt2xDelta,u_plus_tw_filt2xDelta,T_plus_tw_filt2xDelta,avg_R_favre_uu_bw_filt2xDelta,avg_R_favre_vv_bw_filt2xDelta,avg_R_favre_ww_bw_filt2xDelta,avg_R_favre_uu_tw_filt2xDelta,avg_R_favre_vv_tw_filt2xDelta,avg_R_favre_ww_tw_filt2xDelta,TKE_y_filt2xDelta,TKE_bw_filt2xDelta,TKE_tw_filt2xDelta,avg_u_xz_filt4xDelta,u_b_filt4xDelta,y_plus_bw_filt4xDelta,u_plus_bw_filt4xDelta,T_plus_bw_filt4xDelta,y_plus_tw_filt4xDelta,u_plus_tw_filt4xDelta,T_plus_tw_filt4xDelta,avg_R_favre_uu_bw_filt4xDelta,avg_R_favre_vv_bw_filt4xDelta,avg_R_favre_ww_bw_filt4xDelta,avg_R_favre_uu_tw_filt4xDelta,avg_R_favre_vv_tw_filt4xDelta,avg_R_favre_ww_tw_filt4xDelta,TKE_y_filt4xDelta,TKE_bw_filt4xDelta,TKE_tw_filt4xDelta
4.51884246073728e-06,0.811421682671095,2.26494205975655,4.38081551711397,4.21209581502413,9.8578890179248,9.24326419477203,7.2969733745924,-5.23437278069119,0.063154481104669,0.000190487057628336,0.0031644703642001,0.13576686149897,0.003460728474708,0.0251649064739011,0.0332547192632488,0.0332547192632488,0.0821962482237892,0.813274937424965,2.2650502561343,4.38080430667363,4.26652484015788,9.87188133303166,9.10048062391397,7.4500556953771,-5.13815424527702,0.0616610209336685,0.000174638791811994,0.00303633661970389,0.12257816237099,0.00286000037651334,0.0227536247116098,0.0324359981725922,0.0324359981725922,0.0740958937295566,0.822143582159303,2.26552545300583,4.38080430667363,4.31305067190541,10.0044380214042,9.10048062391397,7.44858506029111,-5.12444434387455,0.0557149438572612,0.000130647480608763,0.00256901492572798,0.0878331370807598,0.00156395714175477,0.0162329532237024,0.029207303131799,0.029207303131799,0.0528150237231086
5.29843441208412e-06,0.938685016718451,2.26494205975655,5.13659502196667,4.85437314978305,11.4481318660069,10.6975227160933,7.90721242685128,-5.43156489718986,0.080158238757574,0.000310896459059026,0.00387040692154414,0.13831896706807,0.00473998065499225,0.0266124121162834,0.0421697710690887,0.0421697710690887,0.0848356799196729,0.940204701614874,2.2650502561343,5.13658187749676,4.93241157876919,11.5897909990937,10.5322747624944,7.9960946977626,-5.34596890256846,0.0780814239186004,0.000284885163619745,0.00371000356662121,0.12493284487959,0.00394186751194656,0.0240942677285248,0.0410381563244207,0.0410381563244207,0.0764844900600303,0.947480416016181,2.26552545300583,5.13658187749676,4.97058073197566,11.6994056442864,10.5322747624944,7.99121618478925,-5.33607590568365,0.0697920803696434,0.000211159657063462,0.00312489729989514,0.0900017780044521,0.00217994397533317,0.0173076458741865,0.036564068663301,0.036564068663301,0.054744683926986
6.1320461352871e-06,1.06693874456863,2.26494205975655,5.94474427788617,5.49977520015615,13.0557762000802,12.2442587352998,8.45520181004142,-5.58570092196182,0.0965765102741816,0.000476645663125537,0.00461377531824199,0.136088114115893,0.00614433977867095,0.0278955674238072,0.0508334656277745,0.0508334656277745,0.0850640106591856,1.06809624232149,2.2650502561343,5.94472906537295,5.60334389503202,13.346831989916,12.0551178703529,8.46656743864319,-5.50700270350831,0.0938921516100617,0.000436945342754696,0.00441632262718401,0.122994357163608,0.00514559101073403,0.0252788882768146,0.0493727097900002,0.0493727097900002,0.0767094182255783,1.07365613116176,2.26552545300583,5.94472906537295,5.63251164879576,13.4304337736277,12.0551178703529,8.4606273396112,-5.50034139430244,0.0831881639170498,0.000322205597614104,0.00369942978088487,0.0891555491974033,0.00289026466607155,0.0182291314447058,0.0436048996477744,0.0436048996477744,0.0551374726540903
7.01866791498441e-06,1.19328514336979,2.26494205975655,6.8042844110169,6.13605173439683,14.6452563251658,13.8817107762447,8.9475505657907,-5.7102303996358,0.110858576329526,0.000693981594847509,0.00538558812917249,0.130917952084845,0.00761476141677952,0.0290250225591018,0.0584690730267731,0.0584690730267731,0.0837788680303633,1.19408160270009,2.2650502561343,6.80426699895521,6.2642761890265,15.0940361140199,13.6672756814012,8.87220319474087,-5.63568366864764,0.107602637425664,0.000636509128344988,0.00514633590347008,0.118411563370944,0.0064201196858548,0.0263139006879545,0.0566927412287396,0.0566927412287396,0.0755727918723766,1.19793720441718,2.26552545300583,6.80426699895521,6.2845030754943,15.1516131254233,13.6672756814012,8.8663274613047,-5.63126783681747,0.0946637311586197,0.000468046089741493,0.00428396178676271,0.0863483919699782,0.00366835002049881,0.0190064519038134,0.049707869517562,0.049707869517562,0.0545115969471452
7.95729003581424e-06,1.31497560743374,2.26494205975655,7.7142365475149,6.75171187759915,16.182768591131,15.6081173627772,9.39081077644512,-5.81402030146165,0.121738509405411,0.000966981491726774,0.00617417078937581,0.124220569395984,0.00909249872861418,0.0299479265757112,0.0644398308432568,0.0644398308432568,0.0816304973501547,1.31544350911307,2.2650502561343,7.71421680689881,6.90095336122742,16.7858131869807,15.3670139295676,9.2234448130014,-5.74139339468923,0.118002876552639,0.000887338772495214,0.00588925691632758,0.112462096573423,0.00771711160658608,0.0271582781728534,0.0623897361207312,0.0623897361207312,0.0736687431764313,1.31774373089307,2.26552545300583,7.71421680689881,6.91302056325419,16.8199043097393,15.3670139295676,9.21813180368329,-5.73831736504477,0.103233363644636,0.000651237908694883,0.00487038621125356,0.0824618134194533,0.00448993335873579,0.0196230796627915,0.0543774938822924,0.0543774938822924,0.0532874132204904
8.94690278241481e-06,1.42971744446386,2.26494205975655,8.67362181352108,7.33701149443182,17.6403398983273,17.4217170187571,9.79108058124768,-5.90271016767253,0.128492751444526,0.00129769267075756,0.00696819882896843,0.116906517911332,0.010532411117375,0.030649636448827,0.0683793214721259,0.0683793214721259,0.0790442827387667,1.42991264761445,2.2650502561343,8.67359961785383,7.50147035572642,18.3857465803737,17.1525983487687,9.52941935197982,-5.83065611728262,0.124402539050221,0.0011913123215316,0.00663464341407788,0.105955433210231,0.00899469251894378,0.0278015274039163,0.066114247392915,0.066114247392915,0.0713758265665453,1.43091361930332,2.26552545300583,8.67359961785383,7.50672155727585,18.4004244304282,17.1525983487687,9.52485237754371,-5.82843161637343,0.108349316064622,0.000873152084296282,0.00545187296860616,0.0780737882568528,0.0053266615995863,0.0200871692470294,0.0573371705587623,0.0573371705587623,0.0517438095517342
9.98649643942433e-06,1.53587891305938,2.26494205975655,9.68146133518895,7.88465581754726,18.998214306964,19.3207482680104,10.1532782067305,-5.97995226001091,0.131034180744917,0.00168534443231031,0.00775575090342191,0.10950212796158,0.011896881183956,0.031141634961314,0.0702376380403243,0.0702376380403243,0.0762703220534252,1.53586875845253,2.2650502561343,9.6814365604766,8.05732712265461,19.8684808504537,19.022294672916,9.79795041236236,-5.90684144512706,0.126721390212863,0.00154779269105652,0.00737264635824275,0.0993476396909374,0.0102200318569461,0.0282582389773973,0.0678209146310809,0.0678209146310809,0.0689129552626407,1.53588431124921,2.26552545300583,9.6814365604766,8.05740871483595,19.8687796625782,19.022294672916,9.79417328938527,-5.90516731089854,0.109970059902602,0.00113310145154465,0.00602326092657259,0.0735210190997504,0.00615632484410307,0.0204126693768284,0.0585632111403597,0.0585632111403597,0.0500450066603408
1.1075061291481e-05,1.63255865033761,2.26494205975655,10.7367762386649,8.39013625646664,20.2455342538373,21.3034496344085,10.4816390898397,-6.04810242004607,0.129837626207874,0.00212686417589164,0.0085292918040307,0.102266058167148,0.0131596580088091,0.031438821401722,0.0702468910938985,0.0702468910938985,0.0734322687888397,1.63241156104179,2.2650502561343,10.7367487634167,8.56380069765872,21.2198458068756,20.974368635932,10.0355447139062,-5.97284762304203,0.125424309872178,0.00195392754438726,0.00809704689612065,0.0928667471893921,0.0113663228003467,0.0285427658664893,0.0677376421563427,0.0677376421563427,0.0663879179281139,1.63175965261365,2.26552545300583,10.7367487634167,8.5603807193601,21.211262352329,20.974368635932,10.0324967027344,-5.97169529853144,0.108504589752552,0.00142930006501151,0.0065819458793271,0.0689799733382136,0.0069556654335938,0.0206160753041512,0.0582579178484455,0.0582579178484455,0.0482758570379793
1.2211587623223e-05,1.71954457022016,2.26494205975655,11.8385876500979,8.85159068204781,21.3794527013031,23.368059641798,10.779628702028,-6.10903761006903,0.125758774925032,0.00261479243333346,0.00928544096841168,0.0953227133945895,0.0142946244907463,0.0315405890105522,0.0688295041633886,0.0688295041633886,0.0705789634479441,1.7193199491801,2.2650502561343,11.8385573553303,9.01973113560772,22.4377885154096,23.0070859717384,10.2476432284433,-6.03102414891311,0.121341399195052,0.0024034221453419,0.00880424694486963,0.0866408544509952,0.0124093234248533,0.0286492727110205,0.0662745341426319,0.0662745341426319,0.0638497252934345,1.71827592721029,2.26552545300583,11.8385573553303,9.01425408926899,22.4250594661487,23.0070859717384,10.2452192624677,-6.0300975892272,0.104661527414142,0.0017577935149395,0.0071258704428939,0.0645725088498559,0.0077052036862344,0.0206876757057742,0.0567725956859877,0.0567725956859877,0.0464826941209323
1.33950657192885e-05,1.79717048798695,2.26494205975655,12.9859166956376,9.26933284818948,22.4031260911904,25.5128168140115,11.0504275738985,-6.16426992916175,0.119763125866603,0.00314177504402185,0.0100129944991612,0.0887777105999767,0.0152824653567419,0.0314415082778733,0.0664589477048932,0.0664589477048932,0.067750842117296,1.79691117558714,2.2650502561343,12.9858834648701,9.42678277797784,23.5303043274234,25.1187124142468,10.4385944084528,-6.08332163171756,0.115406485874219,0.00288943084781399,0.00948468192325076,0.08077273058992,0.0133312478289933,0.0285701560743571,0.0638902993226419,0.0638902993226419,0.0613370672466352,1.79568082037245,2.26552545300583,12.9858834648701,9.42032820828514,23.5162357884088,25.1187124142468,10.436627252594,-6.08246851351587,0.0992365544841071,0.00211399771766716,0.00764924253605654,0.060405661019386,0.00839246761619931,0.0206214440676949,0.0544998973689153,0.0544998973689153,0.0447097863516401
1.46244858643158e-05,1.86610618311643,2.26494205975655,14.1777845014277,9.64530297806618,23.3231853342752,27.7359596749299,11.2970790051537,-6.21505469546493,0.112683293070034,0.0036993541418361,0.0106971336297146,0.0827118383243163,0.0161234837619511,0.0311264642116211,0.0635398904207924,0.0635398904207924,0.0649808931489443,1.86583975587794,2.2650502561343,14.1777482206869,9.78838928204365,24.5093463024818,27.3075136973872,10.6116952860437,-6.12998076193831,0.108429313977729,0.00340411655107526,0.0101250954366641,0.0753528615916685,0.0141283528815437,0.0282954496936005,0.0609792629827341,0.0609792629827341,0.0588883320834064,1.86456241695335,2.26552545300583,14.1777482206869,9.78168823096847,24.494903279554,27.3075136973872,10.6101076841427,-6.1292266354519,0.0929260434812502,0.00249189797320556,0.00814397703545133,0.0565746154636058,0.00900728268422257,0.0204115108370258,0.0517809592449535,0.0517809592449535,0.0429967044924271
1.58988383429431e-05,1.92718251374137,2.26494205975655,15.4132121936131,9.98257120888898,24.1479159318733,30.0357267483632,11.5222746721854,-6.26229804149107,0.105123589248288,0.00427728032321258,0.011331893280311,0.0773046240694288,0.0168300818999374,0.0306226494112918,0.0603663814259059,0.0603663814259059,0.062378677690329,1.92692732778273,2.2650502561343,15.4131727514342,10.1088610445888,25.3863086254567,29.5717555550636,10.7693970732765,-6.17184262659043,0.101001635505831,0.00393819907001356,0.0107199010271638,0.0705374286173134,0.0148067255369954,0.0278509491089483,0.0578298678015041,0.0578298678015041,0.0565975516316284,1.92569606687106,2.26552545300583,15.4131727514342,10.1024017233908,25.3719787268837,29.5717555550636,10.768214333282,-6.1712616404486,0.0862488838154679,0.00288487913295903,0.00860613847264667,0.0531805105624382,0.00955033012682011,0.0200863130710576,0.0488699507105369,0.0488699507105369,0.041408576880158
1.72171134398085e-05,1.9812988373629,2.26494205975655,16.6912208983558,10.2848795601558,24.886928827492,32.4103565582074,11.7280041301783,-6.30660770929117,0.0974801948579925,0.00486285623773055,0.0119273885890793,0.0725969247394187,0.0174004526184916,0.0300152113706652,0.0571352198424012,0.0571352198424012,0.0600062943642878,1.98106658819266,2.2650502561343,16.6911781857738,10.3928812455866,26.1709872050639,31.9097037212129,10.9142333006669,-6.20991425930139,0.0935120754900254,0.00448040429725155,0.011277788979714,0.0663594995509922,0.0153653043442805,0.0273139541494204,0.0546351343834953,0.0546351343834953,0.0545193790223466,1.97993986936156,2.26552545300583,16.6911781857738,10.3869703626325,26.1579031064256,31.9097037212129,10.9135208856596,-6.20947355626734,0.0795596455438296,0.00328475408111958,0.00904002020923728,0.0502392414266681,0.0100164318024726,0.0197078532970649,0.0459422099170934,0.0459422099170934,0.0399817632631029
1.85783014395503e-05,2.02936453574134,2.26494205975655,18.0108317417912,10.5563560808629,25.5513375256741,34.8580876282655,11.9173991877426,-6.34856097905213,0.089987506002348,0.00544471724643341,0.0124958468697153,0.0684610785607821,0.0178425863460483,0.0293915967389257,0.0539640350592482,0.0539640350592482,0.0578476308228781,2.02915973271394,2.2650502561343,18.0107856523467,10.645182895833,26.873881447291,34.3196239297306,11.048672639948,-6.24447774728365,0.0861936106486785,0.00501956891467408,0.0118092803500109,0.0627163319275283,0.0158112534652364,0.0267698375623013,0.0515112299566818,0.0515112299566818,0.0526487114775331,2.02816077704507,2.26552545300583,18.0107856523467,10.6399422711658,26.8633246042582,34.3196239297306,11.0484180642599,-6.24423258039288,0.0730795151451644,0.00368290257376192,0.00944986345078719,0.047690915003302,0.0104105764113079,0.0193448926060727,0.0431061405848567,0.0431061405848567,0.0387231920103414
1.99813926268066e-05,2.07223089414123,2.26494205975655,19.3710658500786,10.8012827127597,26.1527828764209,37.3771584824309,12.0923005920763,-6.38843314118411,0.082800370047266,0.00601025935598249,0.0130227412897097,0.0648492618927484,0.0181705630893207,0.0288412911497537,0.0509166853464791,0.0509166853464791,0.0559305580659113,2.07205183191944,2.2650502561343,19.3710162798122,10.8701993221314,27.5085627976951,36.7997819145521,11.1748992326516,-6.27648664439397,0.0791959093074474,0.00554352602042324,0.0123004134850274,0.0595394164003158,0.0161542186910022,0.026301482913277,0.048519924406449,0.048519924406449,0.0509975590022975,2.07117443734505,2.26552545300583,19.3710162798122,10.8655964190361,27.5006658275065,36.7997819145521,11.1749281131879,-6.27646984798454,0.0669313710646563,0.00407048658429992,0.00982214119573574,0.0454622013676848,0.0107313883290099,0.0190550247657763,0.040411999422346,0.040411999422346,0.0376243072312355
2.14253772862157e-05,2.11062961858713,2.26494205975655,20.7709443493527,11.0236676073131,26.7014916964091,39.9658076445224,12.2547838037191,-6.42666097767588,0.0760425176763351,0.00654594265968227,0.0134662411277001,0.0616375450259108,0.0184046848521746,0.0284280633606291,0.0480273507318588,0.0480273507318588,0.0542351466193572,2.11047356022559,2.2650502561343,20.7708911968255,11.0717637170596,28.0884972293319,39.3484434095892,11.2946588079506,-6.30689876094722,0.0726328939218741,0.00604014579714389,0.0127115297514965,0.0566959768999993,0.0164104932876703,0.0259597564600845,0.0456922847352572,0.0456922847352572,0.0495331133238771,2.109698534308,2.26552545300583,20.7708911968255,11.0676978502201,28.0822699204238,39.3484434095892,11.2946427715827,-6.30690281234874,0.061191669016472,0.00443984735158889,0.0101265772514411,0.0434692529285837,0.0109879508374557,0.018867506989552,0.0378790468097511,0.0378790468097511,0.0366623553777958
2.29092457024158e-05,2.14517426939247,2.26494205975655,22.2094883657824,11.2268117344002,27.205902493089,42.6222736383789,12.4060887598568,-6.46347079665142,0.0697982613341803,0.00704095651864016,0.0137896484290951,0.0585776297742241,0.0185608819244925,0.0281125505782275,0.0453144331409579,0.0453144331409579,0.0526255311384719,2.14503864855626,2.2650502561343,22.2094315320355,11.2530957759432,28.6227234531649,41.9638741487609,11.4086541820122,-6.33593839098477,0.0665823536228281,0.00650014731025039,0.0130067123296007,0.0539936461963401,0.0165931661136285,0.0257105103291835,0.0430446066313395,0.0430446066313395,0.048148661319576,2.14434728890816,2.26552545300583,22.2094315320355,11.2494688310406,28.6169638028552,41.9638741487609,11.408383695215,-6.33578825136314,0.0559162923193193,0.00478538073338452,0.0103325591712556,0.0416099277424493,0.0111838828938221,0.0187543796066929,0.0355171161119798,0.0355171161119798,0.035774095121482
2.4431988160045e-05,2.17638165273398,2.26494205975655,23.685719025495,11.4133829008463,27.6722774186713,45.3447949878951,12.5483069739729,-6.49906512101124,0.0640890636950259,0.00748898039285282,0.0139721917703536,0.0556817947588515,0.0186523356548545,0.027804740769379,0.0427751179291163,0.0427751179291163,0.0510694355915426,2.17626160488,2.2650502561343,23.6856584140939,11.4168946612401,29.1172730638493,44.644339865995,11.5166726398901,-6.36322545298194,0.0610689400049374,0.00691821670433047,0.0131657392843162,0.05144051970397,0.0167147221345477,0.0254710921465682,0.040576447996792,0.040576447996792,0.0468131669925429,2.17564166203998,2.26552545300583,23.6856584140939,11.4136423766384,29.1114129988691,44.644339865995,11.516233793864,-6.36309616667308,0.0511372948851824,0.00510378283605347,0.010421467611793,0.0398533313710732,0.0113324661508712,0.0186550380897328,0.0333312726665144,0.0333312726665144,0.0349204178058386
