y,avg_u_xz,u_b,y_plus_bw,u_plus_bw,T_plus_bw,y_plus_tw,u_plus_tw,T_plus_tw,avg_R_favre_uu_bw,avg_R_favre_vv_bw,avg_R_favre_ww_bw,avg_R_favre_uu_tw,avg_R_favre_vv_tw,avg_R_favre_ww_tw,TKE_y,TKE_bw,TKE_tw,avg_u_xz_filt2xDelta,u_b_filt2xDelta,y_plus_bw_filt2xDelta,u_plus_bw_filt2xDelta,T_plus_bw_filt2xDelta,y_plus_tw_filt2xDelta,u_plus_tw_filt2xDelta,T_plus_tw_filt2xDelta,avg_R_favre_uu_bw_filt2xDelta,avg_R_favre_vv_bw_filt2xDelta,avg_R_favre_ww_bw_filt2xDelta,avg_R_favre_uu_tw_filt2xDelta,avg_R_favre_vv_tw_filt2xDelta,avg_R_favre_ww_tw_filt2xDelta,TKE_y_filt2xDelta,TKE_bw_filt2xDelta,TKE_tw_filt2xDelta,avg_u_xz_filt4xDelta,u_b_filt4xDelta,y_plus_bw_filt4xDelta,u_plus_bw_filt4xDelta,T_plus_bw_filt4xDelta,y_plus_tw_filt4xDelta,u_plus_tw_filt4xDelta,T_plus_tw_filt4xDelta,avg_R_favre_uu_bw_filt4xDelta,avg_R_favre_vv_bw_filt4xDelta,avg_R_favre_ww_bw_filt4xDelta,avg_R_favre_uu_tw_filt4xDelta,avg_R_favre_vv_tw_filt4xDelta,avg_R_favre_ww_tw_filt4xDelta,TKE_y_filt4xDelta,TKE_bw_filt4xDelta,TKE_tw_filt4xDelta
0.000134276209182807,16.7102165544457,14.7651473639652,128.985989864496,16.4811717208296,663.196094010465,131.178411300248,16.3864071739921,-717.714148922614,1.19963603868019,0.387198034598358,0.450893953659564,1.80885873645845,0.414015923685735,0.542237387904453,1.01886401346906,1.01886401346906,1.38255602402432,16.7098860026837,14.7658253305746,128.985989864496,16.5727629586257,669.185259944661,131.178411300248,16.3786223773214,-724.355142536587,1.17216623014305,0.370475524448946,0.432470928546676,1.78409317624004,0.401241304640755,0.527130152066767,0.987556341569334,0.987556341569334,1.35623231647378,16.7083343448489,14.768987420619,128.985989864496,16.5712240338547,669.097161560699,131.178411300248,16.3790236876332,-724.356305608214,1.0613152721953,0.30579700346143,0.361671732311371,1.68755301916624,0.350615860127851,0.466759294379846,0.86439200398405,0.86439200398405,1.25246408683698
0.000136398722565343,16.6352014486065,14.7651473639652,131.024880382189,16.4071178903556,657.533659426956,133.203668253906,16.3083690511868,-711.137369619182,1.26328156457979,0.39855086405415,0.484616955213472,1.91700465485676,0.413621810098243,0.55690705981683,1.0732246919237,1.0732246919237,1.44376676238592,16.6348993563356,14.7658253305746,131.024880382189,16.498391660414,663.523256269517,133.203668253906,16.3319765268496,-719.556489186206,1.2334057104349,0.381239922917916,0.464327825692916,1.89100678739681,0.401039574274212,0.541426220778841,1.03948672952287,1.03948672952287,1.41673629122492,16.6333774706958,14.768987420619,131.024880382189,16.4968822635244,663.432665992876,133.203668253906,16.3319303798576,-719.5332575549,1.11381289288989,0.314371808429224,0.386561831354075,1.78966893262893,0.351138314371458,0.479505816077228,0.907373266336594,0.907373266336594,1.31015653153881
0.00013850457564441,16.5553797474589,14.7651473639652,133.047766979602,16.3290593414512,651.514058706266,135.211931463328,16.2263714509402,-704.172880358196,1.32535279727325,0.409778559568589,0.516218447444584,2.01786734781572,0.411993130687451,0.57105194541187,1.12567490214321,1.12567490214321,1.50045621195752,16.5550527644086,14.7658253305746,133.047766979602,16.4192002978368,657.52699300641,135.211931463328,16.284528402748,-714.626998455001,1.29334411658965,0.391890721184469,0.494511937106324,1.99086116767726,0.399613028421352,0.555127371492034,1.08987338744022,1.08987338744022,1.47280078379532,16.5534025773419,14.768987420619,133.047766979602,16.4175636523751,657.432269886316,135.211931463328,16.2840163477492,-714.576532567925,1.16586871857171,0.322911416479596,0.411233055609397,1.8856610744579,0.35045183045966,0.491428175906292,0.950006595330347,0.950006595330347,1.36377054041194
0.000140592758704646,16.4702353277333,14.7651473639652,135.053679722351,16.246967872889,645.130278869747,137.202229857458,16.1403361866072,-696.811709615938,1.38518315520662,0.420829274338182,0.542514922924851,2.10915514664752,0.409221142217506,0.582308626128069,1.17426367623482,1.17426367623482,1.55034245749655,16.4698697401526,14.7658253305746,135.053679722351,16.3347162942436,651.184154900762,137.202229857458,16.2349172338272,-709.486221893424,1.35144149800768,0.402376113631757,0.520096137599481,2.08141703641626,0.397018617740035,0.565987780560308,1.13695687461946,1.13695687461946,1.5222117173583,16.468013019709,14.768987420619,135.053679722351,16.332874810239,651.077346706726,137.202229857458,16.2340334791719,-709.4106830776,1.21764968037211,0.331364084980814,0.433671938171791,1.97361283459102,0.348504513890683,0.500699714631625,0.991342851762358,0.991342851762358,1.41140853155666
0.000142662262030688,16.3790483300779,14.7651473639652,137.041648675701,16.1607911524003,638.374623741822,139.173592365337,16.0501410502103,-689.042676458926,1.44962245399104,0.431220638278671,0.565479887191983,2.19208098487456,0.40521575836268,0.588127431513909,1.22316148973084,1.22316148973084,1.59271208737557,16.3786737051239,14.7658253305746,137.041648675701,16.2442686232627,644.460211940087,139.173592365337,16.1821194129569,-704.062596245158,1.41402231558241,0.412272646946373,0.542603965003753,2.16381582019321,0.39315403887851,0.571605191870847,1.18444946376626,1.18444946376626,1.56428752547128,16.3767098817719,14.768987420619,137.041648675701,16.2423209152474,644.33341274103,139.173592365337,16.1809351082443,-703.96365953093,1.2738502101693,0.339466203686254,0.454078221337719,2.05431465788267,0.345167966701803,0.505441218933237,1.03369731759664,1.03369731759664,1.45246192175886
0.000144712075907175,16.2814317223315,14.7651473639652,139.010703905284,16.0704472521083,631.238578807503,141.125047915626,15.9556257013685,-680.852950210347,1.52749771814266,0.440467725083933,0.586939523657983,2.27076667598131,0.399679430431085,0.587300609081656,1.27745248344229,1.27745248344229,1.62887335774702,16.2810830425021,14.7658253305746,139.010703905284,16.1474787996611,637.290317927168,141.125047915626,16.1252720465538,-698.286450724291,1.48960849628434,0.421143207605898,0.563464698993611,2.24200266733563,0.387741027018318,0.570810805583182,1.23710820144192,1.23710820144192,1.60027724996857,16.2792309138821,14.768987420619,139.010703905284,16.1456418697991,637.146063930398,141.125047915626,16.1237814859285,-698.163220438662,1.34156145354436,0.346910019108826,0.472551209822917,2.13081614856521,0.340246324532637,0.504659993319026,1.08051134123804,1.08051134123804,1.48786123320844
0.000146741190618745,16.1774353650905,14.7651473639652,140.959875476496,15.9758109803663,623.712325060139,143.055625437452,15.8565846316772,-672.227766925285,1.62682523110565,0.448308676484207,0.605031889385453,2.35000285982713,0.392242800165067,0.580248339632938,1.34008289848765,1.34008289848765,1.66124699981257,16.1771518386657,14.7658253305746,140.959875476496,16.0444004659783,629.604460363524,143.055625437452,16.0633980171674,-692.079769777834,1.58608403020307,0.428728245270406,0.580945266165808,2.32060056177273,0.380449083256096,0.563979455177249,1.29787877081964,1.29787877081964,1.63251455010305,16.175674846361,14.768987420619,140.959875476496,16.0429355940243,629.458298784878,143.055625437452,16.0615516891379,-691.929330265306,1.42785856507409,0.353437455321638,0.487679150426325,2.20694303528083,0.333556613142723,0.498594925015708,1.13448758541103,1.13448758541103,1.51954728671963
0.000148748596450037,16.0676303746383,14.7651473639652,142.888193454603,15.8766979205046,615.784375934201,144.964353859579,15.7527585612671,-663.150166163899,1.75316311238049,0.454612307831456,0.617563384849132,2.43368353734488,0.382639428904079,0.568512435373539,1.41266940253053,1.41266940253053,1.69241770081125,16.0674529720365,14.7658253305746,142.888193454603,15.9356017995371,621.3683935818,144.964353859579,15.9953108365886,-685.350870048346,1.70884115789288,0.434869397312549,0.593050572158654,2.40340917909601,0.371053206964404,0.55259316732091,1.36838056368203,1.36838056368203,1.66352777669065,16.0665781534364,14.768987420619,142.888193454603,15.9347341597885,621.240036168062,144.964353859579,15.9930511926967,-685.16869102962,1.53722221573753,0.358828687660804,0.498244714240448,2.28607293492523,0.325026278062478,0.488510342086384,1.19714780881938,1.19714780881938,1.54980477753705
0.000150733283685688,15.9531372425123,14.7651473639652,144.79468790531,15.772854416633,607.441406283376,146.850262110891,15.6438285435687,-653.600979716051,1.90519521747378,0.459213682924581,0.624701872466145,2.52465986325065,0.370834425544346,0.554204384304461,1.49455538643226,1.49455538643226,1.72484933654974,15.9530805223277,14.7658253305746,144.79468790531,15.8221679019199,612.595136233838,146.850262110891,15.9196710414311,-677.9932801903,1.85661426010928,0.439380093816592,0.599979358626386,2.49318841095788,0.359549728095698,0.538701689507092,1.44798685627613,1.44798685627613,1.69571991428033,15.9528674209258,14.768987420619,144.79468790531,15.82195654925,612.497168639723,146.850262110891,15.916930439619,-677.773204043872,1.66832843666175,0.362881255873601,0.504648658249904,2.3707015292205,0.314758868582159,0.476239078750867,1.26792917539264,1.26792917539264,1.58084973827677
0.000152694242610337,15.8352840912493,14.7651473639652,146.678388893869,15.6639549486684,598.667922129421,148.71237912034,15.5294073639157,-643.558673801561,2.07194918758031,0.461825312743452,0.628213733094392,2.62439231804875,0.357090613240492,0.539367422487448,1.58099411670908,1.58099411670908,1.76042517688835,15.8353108414667,14.7658253305746,146.678388893869,15.7053646511793,603.327890807064,148.71237912034,15.8349848993097,-669.883579223187,2.01889599290995,0.441982558253786,0.603511842371777,2.59132422448947,0.346212101211381,0.524305128396015,1.53219519676776,1.53219519676776,1.73092072704843,15.8355420462829,14.768987420619,146.678388893869,15.7055939587049,603.259757301919,148.71237912034,15.8316824107049,-669.619212663098,1.81251634682106,0.365388644340494,0.508547716896176,2.46213081795232,0.303044134795071,0.463625677641718,1.34322635402887,1.34322635402887,1.61440031519454
0.000154630463508622,15.7149357030917,14.7651473639652,148.538326485814,15.5496013986296,589.445603911185,150.549733816953,15.4090241547549,-632.998613357832,2.23620223207365,0.462097596693716,0.630586542546213,2.73238306062056,0.341954050494905,0.52545423040245,1.66444318565679,1.66444318565679,1.79989567075896,15.7149564299264,14.7658253305746,148.538326485814,15.585997880325,593.615581597775,150.549733816953,15.7395112248152,-660.879026337883,2.17919663222404,0.442359828176352,0.606112824100466,2.69743526229057,0.331564966580552,0.510860908795971,1.61383464225042,1.61383464225042,1.76993056883354,15.7151598978013,14.768987420619,148.538326485814,15.5861996785217,593.562129298572,150.549733816953,15.7355812141885,-660.567081270892,1.95645835777278,0.36614557563798,0.512144549294294,2.56042358508795,0.290308581974844,0.452121510877055,1.41737424135253,1.41737424135253,1.65142683896993
0.000156540936665182,15.5918079853892,14.7651473639652,150.373530746484,15.4293115270728,579.752254526798,152.361355129471,15.282100235827,-621.891707680929,2.3836459107169,0.459706448068087,0.634663824761186,2.84784209141852,0.326084543093275,0.513363307304945,1.73900809177308,1.73900809177308,1.84364497090836,15.5917135572005,14.7658253305746,150.373530746484,15.463766351295,583.477993133586,152.361355129471,15.6312539178629,-650.82262046643,2.32383089726846,0.440220521751688,0.610495230829595,2.81095861980246,0.316221890479421,0.499307062831709,1.68727332492489,1.68727332492489,1.81324378655681,15.5913437215983,14.768987420619,150.373530746484,15.4633995506018,583.412911591106,152.361355129471,15.6266829110921,-650.46606839679,2.08903740110033,0.364945260151822,0.517660269337789,2.66568078283447,0.276996622555037,0.442749219615438,1.48582146529499,1.48582146529499,1.69271331250246
0.000158424652364653,15.4641911432541,14.7651473639652,152.183031741529,15.3024941163585,569.560755684227,154.14627198685,15.1479193032169,-610.202563701839,2.51312965095685,0.454372519450897,0.643005674359262,2.972468408239,0.309986887076804,0.503929218896358,1.80525392238352,1.80525392238352,1.89319225710607,15.4639046355269,14.7658253305746,152.183031741529,15.3370062427847,572.869425609576,154.14627198685,15.5080767329945,-639.557091823895,2.45138630887775,0.435301784276251,0.6190288441283,2.93365051707212,0.300646825620646,0.49048777385414,1.75285846864115,1.75285846864115,1.86239255827346,15.4625715920653,14.768987420619,152.183031741529,15.335684138415,572.766196158996,154.14627198685,15.5029186482012,-639.166032100833,2.20828388522994,0.361564330438069,0.526822463028364,2.77971242263097,0.263433112847533,0.436317119413672,1.5483353393482,1.5483353393482,1.73973132744608
0.000160280600891675,15.329331354949,14.7651473639652,153.965859536227,15.1684223244359,558.838254847965,155.90351331793,15.0056049143439,-597.887899461673,2.63621921991827,0.445855259335598,0.656725930755793,3.11055355230213,0.293861437078513,0.498095788517069,1.86940020500483,1.86940020500483,1.95125538894886,15.328828992484,14.7658253305746,153.965859536227,15.2030390443684,561.668508674653,155.90351331793,15.3678500416137,-626.94197514197,2.57253944317272,0.427365237360753,0.632723248159027,3.06965305734306,0.285026530116103,0.48528844774147,1.81631396434623,1.81631396434623,1.91998401760032,15.326408610252,14.768987420619,153.965859536227,15.2006385240424,561.513508522172,155.90351331793,15.3622276004184,-626.532370469885,2.32158671863033,0.355775320521873,0.540251791942093,2.90598610323601,0.249759454534893,0.433451324184964,1.60880691554715,1.60880691554715,1.79459844097792
0.000162107772530886,15.1840905698789,14.7651473639652,155.721044195998,15.0262145611979,547.545507444655,157.632108051784,14.8541059814997,-584.895769872557,2.76706096316656,0.43399567844541,0.674706235915199,3.26632345170205,0.27768407710065,0.496366727319876,1.93788143876357,1.93788143876357,2.02018712806129,15.1833832773995,14.7658253305746,155.721044195998,15.0587868717891,549.708158176739,157.632108051784,15.2085966413272,-612.868035495171,2.70091618151941,0.416248134709941,0.650519100163854,3.22300886454282,0.269342762350386,0.484124394385641,1.88384170819661,1.88384170819661,1.98823801063942,15.1799605171482,14.768987420619,155.721044195998,15.0553921990606,549.506055664021,157.632108051784,15.2026969733171,-612.459135230076,2.44000849643777,0.347413885769944,0.557021300903815,3.04781931571905,0.235980582713293,0.434230486602856,1.67222184155577,1.67222184155577,1.85901519251761
0.000163905157566924,15.0253744910692,14.7651473639652,157.447615786446,14.874822924179,535.636289559372,159.331085117077,14.6921825334514,-571.165825812655,2.91523167236253,0.418802741576725,0.69409329260287,3.44147624636547,0.261377182653694,0.498042874595219,2.01406385327107,2.01406385327107,2.10044815180719,15.0244912858666,14.7658253305746,157.447615786446,14.9011987642892,536.824414241637,159.331085117077,15.0286350593564,-597.266066913084,2.84618622633482,0.401950338804937,0.669699079825853,3.3953438587223,0.253526610560154,0.486248137735962,1.9589178224828,1.9589178224828,2.0675593035092,15.0202546596219,14.768987420619,157.447615786446,14.8969969042355,536.593306045807,159.331085117077,15.0226814066063,-596.876711847324,2.57305831162551,0.336456288878344,0.574825271497128,3.20664003359566,0.222062330724589,0.437751140151082,1.74216993600049,1.74216993600049,1.93322675223566
0.000165671746284427,14.8503258231686,14.7651473639652,159.144604372801,14.7130263749764,523.057183702928,160.999473442931,14.5183920145681,-556.630180928797,3.08563568140127,0.400533204292346,0.711415393165015,3.63498154812654,0.244916391555,0.501073429442658,2.09879213942931,2.09879213942931,2.1904856845621,14.849315371224,14.7658253305746,159.144604372801,14.7274603612286,522.891522957599,160.999473442931,14.8266833366878,-580.107108543932,3.01349982913609,0.384705624681828,0.686883780200396,3.5856733039795,0.237558699550718,0.489632727246236,2.04254461700914,2.04254461700914,2.15643236538823,14.8445193718419,14.768987420619,159.144604372801,14.7227037183109,522.655324407501,160.999473442931,14.8208700639445,-579.751824018396,2.72667018798179,0.323070583973832,0.590645624050208,3.38175134239436,0.208006617701211,0.442132196135526,1.82019319800293,1.82019319800293,2.01594507811553
0.000167406528968034,14.6565199095768,14.7651473639652,160.811040020698,14.5394197293137,509.747702425008,162.636301958142,14.3310840659308,-541.214703964573,3.28009961667385,0.379687963333636,0.723231538488386,3.84452739286879,0.228352434840472,0.502796997292524,2.19150955924793,2.19150955924793,2.2878384125009,14.6554552545956,14.7658253305746,160.811040020698,14.5351910806661,507.834919315671,162.636301958142,14.6018207779826,-561.391539373554,3.20472673174372,0.364980304174788,0.698692950524328,3.79174870216435,0.221491880001042,0.491680658647229,2.13419999322142,2.13419999322142,2.2524606204063,14.6504361428133,14.768987420619,160.811040020698,14.5302131562318,507.619771199551,162.636301958142,14.5962384579842,-561.078983187767,2.90301622296621,0.3076053117292,0.601481273788401,3.57124578690816,0.193872171380437,0.445089738406481,1.90605140424191,1.90605140424191,2.10510384834754
0.000169108495902382,14.4422419079431,14.7651473639652,162.44595279548,14.352395416494,495.64083592275,164.240599591705,14.1283969208928,-524.840265048031,3.49720075291208,0.356952249271141,0.726673278100943,4.06711167369884,0.211805548919898,0.500989012657934,2.29041314014209,2.29041314014209,2.38995311763834,14.4412116908938,14.7658253305746,162.44595279548,14.3227056216948,491.637136423596,164.240599591705,14.3532525810857,-541.13253982496,3.41844315918773,0.343415152519855,0.702350100728019,4.01064736528468,0.205443705525527,0.490222158649037,2.23210420621779,2.23210420621779,2.35315661472964,14.4363737329537,14.768987420619,162.44595279548,14.3179073645354,491.469559572595,164.240599591705,14.3478595988365,-540.867892222066,3.10086614098271,0.290539161579715,0.605100006582508,3.77255488689624,0.1797666507629,0.444710973420666,1.99825265457247,1.99825265457247,2.19851625553991
